,ID,Fwy,Dir,District,Latitude,Longitude
511,761604,5,N,7,34.153792,-118.286458
512,715996,5,S,7,34.243318,-118.42108
513,716953,5,N,7,34.094038,-118.242314
514,715929,5,S,7,33.971707,-118.123095
515,764435,5,N,7,34.011295,-118.161135
516,768523,5,S,7,33.981723,-118.130845
517,716946,5,S,7,34.080943,-118.22237
518,716941,5,S,7,34.057314,-118.214378
519,759870,5,S,7,34.358847,-118.554053
520,718404,5,N,7,34.320108,-118.4945
521,716934,5,S,7,34.019879,-118.181588
522,717006,5,S,7,34.249183,-118.427257
523,715947,5,S,7,34.015325,-118.17127
524,716916,5,S,7,33.956897,-118.110532
525,759228,5,S,7,34.254614,-118.433051
526,716974,5,N,7,34.179879,-118.312407
527,763674,5,N,7,34.100954,-118.248419
528,715944,5,N,7,34.013676,-118.166091
529,763985,5,N,7,33.953085,-118.105015
530,763748,5,S,7,33.89061,-118.041088
531,716907,5,S,7,33.900669,-118.059422
532,716922,5,S,7,33.986224,-118.136014
533,716990,5,N,7,34.222169,-118.3673
534,716899,5,N,7,33.8834,-118.027451
535,715920,5,S,7,33.938544,-118.094941
536,716933,5,N,7,34.020076,-118.181702
537,716010,5,S,7,34.368149,-118.55885
538,759834,5,N,7,34.275954,-118.451881
539,716908,5,S,7,33.911074,-118.071686
540,718089,5,S,7,34.123357,-118.272486
541,763700,5,N,7,34.027763,-118.210714
542,717001,5,S,7,34.231047,-118.401401
543,762353,5,N,7,33.890697,-118.041009
544,715938,5,N,7,34.002541,-118.150997
545,718370,5,S,7,34.09021,-118.238774
546,716918,5,S,7,33.958225,-118.11239
547,718085,5,S,7,34.011229,-118.161247
548,716937,5,N,7,34.025295,-118.205056
549,763975,5,N,7,33.992305,-118.141915
550,764232,5,N,7,33.939747,-118.095531
551,716940,5,S,7,34.047784,-118.214638
552,759822,5,S,7,34.271236,-118.448172
553,716912,5,S,7,33.920763,-118.082501
554,716896,5,N,7,33.880305,-118.02169
555,763641,5,N,7,34.333878,-118.508285
556,759707,5,S,7,34.025109,-118.20517
557,716936,5,S,7,34.020088,-118.189029
558,716956,5,N,7,34.108429,-118.258982
559,718086,5,N,7,34.015567,-118.171131
560,716923,5,N,7,33.985955,-118.135337
561,716895,5,S,7,33.963867,-118.11987
562,716938,5,S,7,34.029033,-118.217141
563,763237,5,N,7,34.076978,-118.219273
564,718375,5,S,7,34.100828,-118.248623
565,716900,5,N,7,33.886992,-118.034125
566,716955,5,S,7,34.095413,-118.243957
567,716906,5,S,7,33.903961,-118.064046
568,716949,5,S,7,34.083198,-118.228213
569,759762,5,S,7,34.167992,-118.301293
570,759591,5,N,7,34.114313,-118.267737
571,716925,5,N,7,33.995023,-118.144513
572,716942,5,N,7,34.05905,-118.214488
573,716928,5,S,7,34.007592,-118.157266
574,759576,5,N,7,34.021135,-118.195375
575,759531,5,N,7,33.957583,-118.111199
576,759844,5,S,7,34.273972,-118.450111
577,715930,5,N,7,33.971763,-118.122905
578,718090,5,S,7,34.148833,-118.27989
579,718392,5,S,7,34.263648,-118.4415
580,759518,5,N,7,33.913564,-118.075867
581,718393,5,S,7,34.268223,-118.445171
582,759772,5,S,7,34.168963,-118.302648
583,763980,5,S,7,33.992211,-118.142079
584,717002,5,S,7,34.23742,-118.414827
585,716951,5,N,7,34.086881,-118.233611
586,769625,5,N,7,33.900806,-118.059282
587,763990,5,S,7,33.952949,-118.105163
588,718379,5,S,7,34.141806,-118.278086
589,773490,60,W,7,33.999699,-117.94058
590,766621,60,W,7,34.023776,-117.745822
591,716241,60,W,7,34.012079,-117.980022
592,716238,60,W,7,34.03138,-118.02126
593,768444,60,E,7,34.032906,-118.142053
594,717352,60,E,7,33.994021,-117.886877
595,717279,60,E,7,34.034219,-118.148257
596,717308,60,E,7,34.03958,-118.051399
597,766643,60,E,7,34.023384,-117.752093
598,773522,60,W,7,33.995952,-117.922059
599,717300,60,W,7,34.041414,-118.06376
600,716253,60,W,7,33.996291,-117.924633
601,718123,60,E,7,34.003773,-117.954366
602,716254,60,E,7,33.996031,-117.924675
603,717332,60,E,7,33.996934,-117.931728
604,766843,60,E,7,34.024861,-117.730929
605,773258,60,E,7,34.035882,-118.167827
606,717315,60,W,7,34.037619,-118.038699
607,718453,60,E,7,34.011912,-117.980122
608,767722,60,E,7,34.016966,-117.985864
609,766586,60,W,7,34.024354,-117.742097
610,773505,60,E,7,33.994094,-117.897858
611,766570,60,W,7,34.024575,-117.762375
612,717328,60,E,7,34.00598,-117.961572
613,717294,60,W,7,34.039747,-118.080226
614,765461,60,W,7,34.025041,-117.73416
615,773221,60,W,7,34.033226,-118.133609
616,717285,60,E,7,34.035853,-118.093489
617,717343,60,E,7,33.994073,-117.902914
618,717339,60,W,7,33.994319,-117.908132
619,717264,60,E,7,34.029608,-118.198629
620,773422,60,W,7,34.009709,-117.973312
621,766584,60,E,7,34.024073,-117.742058
622,765456,60,W,7,34.024942,-117.773813
623,718125,60,W,7,33.994299,-117.890213
624,766619,60,E,7,34.023534,-117.745774
625,773424,60,E,7,34.009557,-117.973378
626,773535,60,E,7,33.994885,-117.878772
627,773520,60,E,7,33.995684,-117.922099
628,773473,60,E,7,34.001559,-117.94716
629,717342,60,W,7,33.994314,-117.904483
630,773232,60,E,7,34.03377,-118.109603
631,773257,60,W,7,34.036073,-118.167849
632,717266,60,W,7,34.031713,-118.190515
633,717265,60,E,7,34.03154,-118.190445
634,716206,60,W,7,34.029065,-118.211497
635,773329,60,W,7,34.038816,-118.045552
636,717298,60,W,7,34.041418,-118.066377
637,773317,60,E,7,34.041034,-118.073108
638,766601,60,W,7,34.024322,-117.755055
639,718124,60,W,7,34.003931,-117.95432
640,766568,60,E,7,34.024204,-117.762443
641,773492,60,E,7,33.999541,-117.940612
642,717340,60,E,7,33.994088,-117.906225
643,773439,60,E,7,33.999031,-117.853126
644,773407,60,W,7,34.028877,-118.0027
645,717334,60,E,7,33.996462,-117.928294
646,717306,60,W,7,34.040308,-118.054105
647,717324,60,W,7,34.00782,-117.967088
648,767723,60,W,7,34.017093,-117.985713
649,717357,60,E,7,33.99613,-117.870894
650,773316,60,W,7,34.041206,-118.073157
651,718455,60,W,7,34.039693,-118.05069
652,773460,60,E,7,34.021504,-117.990223
653,773458,60,W,7,34.021646,-117.990029
654,717358,60,E,7,33.996748,-117.866957
655,717303,60,E,7,34.039962,-118.05362
656,773293,60,E,7,34.035659,-118.095917
657,717316,60,W,7,34.035073,-118.029281
658,717288,60,W,7,34.036302,-118.092399
659,773245,60,E,7,34.037734,-118.085774
660,716213,60,E,7,34.034994,-118.173285
661,717322,60,E,7,34.007035,-117.965011
662,717330,60,W,7,33.997875,-117.934513
663,717320,60,W,7,34.029247,-118.008439
664,773246,60,W,7,34.03791,-118.085867
665,717292,60,E,7,34.039225,-118.081093
666,766641,60,W,7,34.02362,-117.75203
667,773330,60,E,7,34.038564,-118.045604
668,717296,60,E,7,34.041255,-118.065153
669,717312,60,E,7,34.037428,-118.039136
670,773305,60,W,7,34.035797,-118.101226
671,717273,60,E,7,34.035723,-118.151516
672,773233,60,W,7,34.033985,-118.109672
673,717269,60,W,7,34.032661,-118.182471
674,717337,60,W,7,33.997,-117.930655
675,766599,60,E,7,34.024058,-117.755124
676,764418,60,W,7,34.029636,-118.217534
677,773274,60,E,7,34.036464,-118.16093
678,774164,60,E,7,34.001268,-117.839546
679,773304,60,E,7,34.035592,-118.101149
680,717350,60,W,7,33.994278,-117.887951
681,717263,60,W,7,34.029648,-118.199219
682,773281,60,E,7,34.028031,-118.208136
683,718127,60,E,7,34.000335,-117.84567
684,716265,60,E,7,33.998463,-117.856533
685,717282,60,W,7,34.03582,-118.095997
686,717290,60,E,7,34.036512,-118.090626
687,773474,60,W,7,34.001722,-117.947119
688,717346,60,E,7,33.994085,-117.88949
689,773222,60,E,7,34.033031,-118.133612
690,716235,60,E,7,34.034891,-118.029411
691,766660,60,E,7,34.024192,-117.809808
692,763995,170,N,7,34.220025,-118.409585
693,717610,170,S,7,34.178734,-118.394967
694,764101,170,S,7,34.163266,-118.382094
695,717608,170,S,7,34.171634,-118.388333
696,764430,170,N,7,34.230591,-118.409589
697,717612,170,S,7,34.185249,-118.400787
698,765604,170,N,7,34.163318,-118.381873
699,717176,10,W,7,34.072082,-117.94475
700,763963,10,E,7,34.033989,-118.353882
701,717247,10,E,7,34.070843,-117.76148
702,717226,10,W,7,34.069037,-117.841455
703,764227,10,W,7,34.071436,-117.950986
704,717190,10,E,7,34.072274,-117.924923
705,737278,10,E,7,34.028893,-118.446438
706,716126,10,E,7,34.071934,-118.051536
707,764201,10,W,7,34.068125,-117.857896
708,763731,10,W,7,34.072159,-117.898791
709,759257,10,E,7,34.016298,-118.483358
710,716172,10,W,7,34.067811,-117.835597
711,737158,10,E,7,34.026415,-118.234825
712,717241,10,E,7,34.072803,-117.785705
713,737292,10,W,7,34.031903,-118.4213
714,717207,10,W,7,34.072087,-117.889726
715,717198,10,E,7,34.072082,-117.906392
716,765506,10,E,7,34.028077,-118.449505
717,718411,10,W,7,34.031734,-118.430419
718,737242,10,W,7,34.023443,-118.473579
719,717045,10,W,7,34.037067,-118.286318
720,768173,10,E,7,34.065326,-117.997535
721,717015,10,W,7,34.036959,-118.379466
722,717020,10,E,7,34.035587,-118.371451
723,763458,10,E,7,34.023654,-118.243938
724,717008,10,E,7,34.030709,-118.41147
725,763743,10,W,7,34.037242,-118.312782
726,717202,10,W,7,34.072105,-117.891295
727,717019,10,W,7,34.03577,-118.371368
728,759280,10,E,7,34.038052,-118.274457
729,759385,10,E,7,34.037023,-118.284201
730,737269,10,W,7,34.027802,-118.451776
731,717031,10,W,7,34.034894,-118.339451
732,737184,10,E,7,34.036842,-118.298268
733,717014,10,E,7,34.036847,-118.379114
734,718099,10,W,7,34.029948,-118.392928
735,764244,10,W,7,34.034301,-118.352667
736,737257,10,E,7,34.02693,-118.459319
737,716032,10,W,7,34.030891,-118.411427
738,717258,10,W,7,34.081821,-117.721638
739,737313,10,E,7,34.027658,-118.231686
740,737258,10,W,7,34.027093,-118.459353
741,737237,10,E,7,34.02328,-118.473469
742,717022,10,E,7,34.034495,-118.366371
743,773647,10,W,7,34.034377,-118.350928
744,718412,10,E,7,34.031688,-118.421146
745,716050,10,E,7,34.034677,-118.339444
746,716152,10,E,7,34.072202,-117.917964
747,717042,10,E,7,34.03682,-118.296713
748,717251,10,E,7,34.075604,-117.74786
749,716146,10,W,7,34.072549,-117.935381
750,717155,10,E,7,34.06699,-118.019773
751,717041,10,W,7,34.037222,-118.302221
752,717211,10,W,7,34.072002,-117.880137
753,764130,10,E,7,34.03165,-118.428336
754,716036,10,E,7,34.034311,-118.384884
755,764050,10,W,7,34.022411,-118.475871
756,717150,10,W,7,34.068078,-118.030663
757,717035,10,E,7,34.036382,-118.319158
758,759259,10,W,7,34.016413,-118.483481
759,717152,10,E,7,34.067963,-118.027743
760,763325,10,W,7,34.031891,-118.416029
761,768363,10,E,7,34.072803,-117.785687
762,717011,10,E,7,34.031182,-118.390169
763,716153,10,W,7,34.072356,-117.917965
764,763336,10,E,7,34.031647,-118.41534
765,717179,10,E,7,34.072075,-117.943345
766,717029,10,W,7,34.034617,-118.345712
767,717016,10,E,7,34.036314,-118.374796
768,717043,10,W,7,34.037096,-118.294389
769,764249,10,E,7,34.034036,-118.352661
770,769105,10,W,7,34.028251,-118.253349
771,717243,10,E,7,34.072839,-117.779264
772,764026,10,E,7,34.037427,-118.282004
773,759289,10,W,7,34.038055,-118.279858
774,769097,10,W,7,34.03128,-118.259869
775,763346,10,E,7,34.03681,-118.315379
776,768328,10,E,7,34.07311,-117.753926
777,718415,10,E,7,34.033741,-118.361383
778,768351,10,E,7,34.079196,-117.739092
779,716063,10,W,7,34.037129,-118.296691
780,717032,10,E,7,34.035074,-118.33108
781,717254,10,E,7,34.079138,-117.739234
782,717224,10,W,7,34.069889,-117.863523
783,737246,10,E,7,34.025103,-118.466669
784,717196,10,W,7,34.072264,-117.909076
785,717185,10,E,7,34.0723,-117.927358
786,768584,10,E,7,34.029698,-118.392981
787,717174,10,E,7,34.070282,-117.960307
788,764125,10,E,7,34.031646,-118.428509
789,763341,10,W,7,34.029722,-118.403033
790,717156,10,E,7,34.063981,-118.008051
791,717216,10,W,7,34.071952,-117.87456
792,763453,10,E,7,34.031145,-118.260012
793,764217,10,E,7,34.071994,-117.898791
794,737229,10,E,7,34.019283,-118.479535
795,717012,10,W,7,34.034476,-118.38503
796,718414,10,W,7,34.033976,-118.361349
797,718335,10,E,7,34.036796,-118.289266
798,764054,10,E,7,34.030628,-118.437426
799,717192,10,W,7,34.072452,-117.925803
800,717260,10,E,7,34.081722,-117.71693
801,717039,10,E,7,34.036945,-118.306723
802,717026,10,W,7,34.03448,-118.348667
803,763490,10,W,7,34.027751,-118.456128
804,717036,10,W,7,34.037228,-118.31313
805,717046,10,E,7,34.036841,-118.286287
806,717009,10,E,7,34.029516,-118.403014
807,718421,10,E,7,34.028118,-118.253469
808,717169,10,W,7,34.069011,-117.971555
809,768598,10,W,7,34.03706,-118.289279
810,717220,10,W,7,34.071035,-117.865957
811,717200,10,W,7,34.072247,-117.90702
812,717146,10,E,7,34.06847,-118.040429
813,717040,10,W,7,34.037253,-118.306713
814,763695,10,E,7,34.072372,-117.935361
815,718103,10,W,7,34.035005,-118.337015
816,716057,10,E,7,34.036953,-118.313131
817,763330,10,W,7,34.036614,-118.31917
818,716181,10,E,7,34.067443,-117.801629
819,717049,10,W,7,34.05498,-118.211804
820,717187,10,W,7,34.072468,-117.92737
821,764222,10,E,7,34.071267,-117.950956
822,717171,10,W,7,34.07049,-117.959994
823,718410,10,E,7,34.031541,-118.430583
824,718419,10,E,7,34.037793,-118.272782
825,717209,10,W,7,34.072029,-117.882752
826,718493,710,S,7,33.907395,-118.182244
827,772689,710,N,7,33.788736,-118.207663
828,772701,710,S,7,33.788737,-118.207896
829,718008,710,S,7,33.997066,-118.176999
830,716847,710,S,7,33.877433,-118.192776
831,718320,710,N,7,34.000423,-118.174959
832,717970,710,S,7,33.887504,-118.18958
833,717975,710,S,7,33.900287,-118.18707
834,718321,710,S,7,34.019379,-118.17355
835,761851,710,S,7,33.8953,-118.187843
836,761734,710,N,7,33.891258,-118.18823
837,717960,710,S,7,33.848404,-118.20545
838,768984,710,N,7,33.924434,-118.177677
839,718488,710,N,7,33.89529,-118.187593
840,718147,710,N,7,33.968571,-118.167682
841,717992,710,N,7,33.949445,-118.170327
842,717660,710,N,7,33.918675,-118.178732
843,718010,710,N,7,34.000551,-118.174876
844,717983,710,N,7,33.931754,-118.178439
845,717963,710,S,7,33.861086,-118.200442
846,718151,710,N,7,33.929626,-118.178731
847,717972,710,S,7,33.903982,-118.185282
848,763468,710,N,7,34.014914,-118.172242
849,718002,710,S,7,33.966186,-118.168485
850,717962,710,N,7,33.849095,-118.205202
851,718012,710,S,7,34.005785,-118.172807
852,716891,710,S,7,34.014955,-118.172721
853,718016,710,N,7,34.032849,-118.170134
854,718102,710,N,7,33.905011,-118.184089
855,717968,710,N,7,33.879953,-118.191917
856,718492,710,N,7,33.907361,-118.181983
857,717966,710,N,7,33.864017,-118.19821
858,717995,710,N,7,33.950741,-118.170417
859,717977,710,N,7,33.915802,-118.179338
860,718285,710,S,7,34.019817,-118.173542
861,717763,405,N,7,33.900921,-118.370315
862,717753,405,S,7,33.878203,-118.346171
863,717827,405,N,7,34.237367,-118.472933
864,718253,405,S,7,33.830851,-118.255253
865,717727,405,N,7,33.825614,-118.215047
866,769238,405,S,7,33.971543,-118.377669
867,717818,405,N,7,34.172831,-118.467569
868,771845,405,N,7,33.809267,-118.157166
869,718219,405,N,7,33.796718,-118.107431
870,717788,405,S,7,34.004651,-118.412662
871,717711,405,N,7,33.812037,-118.162485
872,769496,405,N,7,33.98849,-118.399537
873,764663,405,S,7,33.806934,-118.151138
874,762543,405,N,7,33.825976,-118.240051
875,764598,405,S,7,33.928621,-118.368522
876,771866,405,S,7,33.821302,-118.195219
877,718229,405,S,7,33.803094,-118.137329
878,718260,405,S,7,33.852707,-118.279831
879,718262,405,S,7,33.85998,-118.31095
880,771969,405,N,7,33.978135,-118.390097
881,716719,405,S,7,34.042214,-118.442698
882,717777,405,N,7,33.963205,-118.369661
883,716733,405,N,7,34.11048,-118.481488
884,717697,405,S,7,33.79164,-118.10099
885,767053,405,S,7,34.169308,-118.468207
886,717766,405,S,7,33.90684,-118.370538
887,765263,405,S,7,34.185796,-118.47407
888,761441,405,N,7,33.86453,-118.3259
889,771940,405,S,7,33.835431,-118.259732
890,764567,405,S,7,33.986242,-118.398076
891,718265,405,S,7,33.864701,-118.327312
892,772024,405,N,7,34.287473,-118.467596
893,717797,405,N,7,34.047963,-118.44737
894,718297,405,S,7,34.026631,-118.430023
895,718240,405,S,7,33.814193,-118.176143
896,718256,405,S,7,33.840128,-118.264312
897,761548,405,S,7,33.921786,-118.369125
898,718275,405,S,7,33.885033,-118.353285
899,774112,405,S,7,34.010121,-118.416943
900,717825,405,N,7,34.222979,-118.473083
901,767366,405,S,7,34.21309,-118.473357
902,772440,405,S,7,34.01375,-118.419839
903,718243,405,S,7,33.814807,-118.183838
904,761538,405,S,7,33.91767,-118.370052
905,717752,405,N,7,33.878338,-118.345949
906,717816,405,S,7,34.155321,-118.468529
907,768968,405,S,7,34.030752,-118.433309
908,716660,405,S,7,33.847883,-118.272889
909,767350,405,S,7,34.18056,-118.470784
910,718227,405,N,7,33.802923,-118.133344
911,767258,405,S,7,34.141357,-118.471507
912,717706,405,N,7,33.805639,-118.141821
913,717696,405,N,7,33.791829,-118.100867
914,717755,405,N,7,33.884045,-118.351506
915,767351,405,N,7,34.180527,-118.470463
916,717758,405,N,7,33.890483,-118.360485
917,766494,405,S,7,33.845636,-118.269942
918,717787,405,N,7,34.004889,-118.412552
919,717721,405,N,7,33.819612,-118.191829
920,767827,405,S,7,33.932756,-118.368505
921,717703,405,N,7,33.802865,-118.128314
922,718270,405,S,7,33.871474,-118.341378
923,759427,405,N,7,33.932781,-118.368223
924,762547,405,N,7,33.859338,-118.289828
925,771914,405,S,7,33.825703,-118.233178
926,771954,405,S,7,33.976541,-118.387273
927,716632,405,N,7,33.807173,-118.150983
928,772528,405,N,7,34.018964,-118.42366
929,764583,405,N,7,33.965167,-118.370291
930,717823,405,N,7,34.202543,-118.473233
931,772437,405,N,7,34.013859,-118.419645
932,717776,405,N,7,33.961638,-118.36932
933,717750,405,N,7,33.873958,-118.342856
934,769195,405,S,7,33.85914,-118.289912
935,772011,405,N,7,34.281744,-118.468905
936,771878,405,S,7,33.826384,-118.20858
937,771865,405,N,7,33.821489,-118.195048
938,718300,405,S,7,34.046105,-118.44607
939,764671,405,S,7,33.990121,-118.401139
940,774101,405,S,7,33.998479,-118.407756
941,717717,405,N,7,33.814416,-118.177538
942,717794,405,N,7,34.038204,-118.439159
943,761440,405,S,7,33.861991,-118.318254
944,717790,405,N,7,34.010379,-118.41687
945,762580,405,S,7,33.802629,-118.12381
946,718267,405,N,7,33.867312,-118.335177
947,764588,405,S,7,33.930217,-118.368535
948,761435,405,N,7,33.859955,-118.307741
949,718238,405,S,7,33.813053,-118.166482
950,764578,405,S,7,33.965086,-118.370528
951,771917,405,N,7,33.825932,-118.233155
952,717699,405,S,7,33.794536,-118.10487
953,771899,405,S,7,33.82515,-118.222222
954,716663,405,N,7,33.858551,-118.287766
955,772455,405,N,7,34.019206,-118.423854
956,718259,405,N,7,33.852884,-118.279686
957,717800,405,N,7,34.07238,-118.466123
958,765153,405,S,7,33.947774,-118.368562
959,718314,405,S,7,34.110424,-118.481702
960,767847,405,S,7,33.914766,-118.370486
961,765271,405,S,7,34.188237,-118.474342
962,718249,405,S,7,33.825229,-118.225244
963,717713,405,N,7,33.813266,-118.166414
964,718291,405,N,7,33.981278,-118.393836
965,718247,405,S,7,33.825332,-118.215513
966,717724,405,S,7,33.824728,-118.201883
967,765169,405,S,7,34.168246,-118.468752
968,762598,405,S,7,33.825757,-118.24005
969,761523,405,S,7,33.859717,-118.298546
970,717821,405,S,7,34.199504,-118.473939
971,717809,405,S,7,34.146041,-118.470721
972,772527,405,S,7,34.018854,-118.423874
973,768969,405,N,7,34.030852,-118.433072
974,718304,405,S,7,34.056927,-118.453241
975,761492,405,N,7,33.952042,-118.369045
976,761439,405,N,7,33.862176,-118.318174
977,717735,405,N,7,33.840237,-118.264144
978,771925,405,S,7,33.826193,-118.24972
979,771898,405,N,7,33.825373,-118.222223
980,717751,405,S,7,33.873847,-118.343065
981,718441,405,S,7,33.805815,-118.143415
982,769248,405,S,7,33.858342,-118.287867
983,718245,405,S,7,33.818022,-118.190184
984,762582,405,S,7,33.802649,-118.128338
985,717729,405,N,7,33.825518,-118.226232
986,717701,405,N,7,33.802431,-118.115997
987,762600,405,S,7,33.90085,-118.370549
988,737529,405,S,7,34.202228,-118.473512
989,718315,405,S,7,34.120834,-118.480151
990,716626,405,S,7,33.802703,-118.13339
991,717779,405,N,7,33.971707,-118.377522
992,761482,405,N,7,33.951752,-118.368991
993,717801,405,N,7,34.077939,-118.470493
994,718278,405,S,7,33.891266,-118.361985
995,718235,405,S,7,33.811173,-118.161074
996,717742,405,N,7,33.859963,-118.298466
997,718312,405,S,7,34.096057,-118.47685
998,717733,405,N,7,33.832936,-118.25697
999,716659,405,N,7,33.845809,-118.269724
1000,772025,405,S,7,34.28742,-118.467814
1001,774106,405,N,7,33.990323,-118.400988
1002,717819,405,N,7,34.188192,-118.474075
1003,717761,405,N,7,33.8919,-118.362464
1004,718221,405,S,7,33.800308,-118.112651
1005,718500,405,N,7,34.026728,-118.429807
1006,717715,405,N,7,33.813802,-118.168227
1007,717798,405,N,7,34.055946,-118.452118
1008,716720,405,N,7,34.042287,-118.44249
1009,771846,405,S,7,33.809074,-118.157336
1010,764754,405,S,7,34.142078,-118.471554
1011,718480,405,S,7,33.89032,-118.360662
1012,768643,405,N,7,33.998742,-118.407685
1013,771826,405,N,7,33.787054,-118.094505
1014,716674,405,S,7,33.867122,-118.335344
1015,718242,405,S,7,33.815698,-118.186295
1016,765195,405,N,7,34.168209,-118.468498
1017,718290,405,S,7,33.981148,-118.394054
1018,772456,405,S,7,34.019097,-118.424066
1019,717795,405,S,7,34.038114,-118.439397
1020,767367,405,N,7,34.213275,-118.473134
1021,718284,405,S,7,33.941969,-118.368525
1022,716738,405,N,7,34.133767,-118.472292
1023,717709,405,N,7,33.806208,-118.144497
1024,717804,405,N,7,34.095833,-118.476524
1025,771825,405,S,7,33.786942,-118.094686
